,wage
3920,0.01367755265993648
3921,0.048179956123648664
3922,0.7152322439045713
3923,0.7568658303412911
3924,0.33643442180726896
3925,0.1906876143203817
3926,0.8019452786302105
3927,0.006004741475616169
3928,0.2996529666655398
3929,0.022774366179493216
3930,0.011760771029701463
3931,0.31897622068816395
3932,0.34895079576553434
3933,0.7502195270053115
3934,0.10448252469889069
3935,0.8257273567101756
3936,0.0015079731782010608
3937,0.4255519551016063
3938,0.01900668539210139
3939,0.8165725340146558
3940,0.05439179183477139
3941,0.17662552723264163
3942,0.4157010575238863
3943,0.23585810464544474
3944,0.04125573505342337
3945,0.8377986832022983
3946,0.07005064529630294
3947,0.06637123195259077
3948,0.31134873959913045
3949,0.06664798353959087
3950,0.03605019756764643
3951,0.7590540726812879
3952,0.04659791598828785
3953,0.06782653763713035
3954,0.18862307847458784
3955,0.04153896619870176
3956,0.002092782237934778
3957,0.022614101989703175
3958,0.01141022058788962
3959,0.2756172627246224
3960,0.05877373028537235
3961,0.7797254834887469
3962,0.25520512442540216
3963,0.001584566429699631
3964,0.3220450913491525
3965,0.32561715630618077
3966,0.7816411396917097
3967,0.09844137908025798
3968,0.6954541218097613
3969,0.0979395756907267
3970,0.02621847982798247
3971,0.790761612124605
3972,0.0017313299836790217
3973,0.28314452882404123
3974,0.7783184204643993
3975,0.2894992953643372
3976,0.09256775493522162
3977,0.5033051008348332
3978,0.1899177935242305
3979,0.3946730255274549
3980,0.21791736560337635
3981,0.3436489473092865
3982,0.04512175164211541
3983,0.0802310821449064
3984,0.72009783287073
3985,0.9067994268780817
3986,0.005117892496427167
3987,0.7296714244589836
3988,0.1344481639846994
3989,0.7466418710788684
3990,0.04162162757693174
3991,0.5286286436186906
3992,0.06932947917732596
3993,0.3178765024243839
3994,0.0036266965091346593
3995,0.1299860983595369
3996,0.16862819668431542
3997,0.6040362438919299
3998,0.7840491028368783
3999,0.32654266383826347
4000,0.19158018555548043
4001,0.1890601623415983
4002,0.10786126212090663
4003,0.007308015525606373
4004,0.9770139169784862
4005,0.0018976762334399074
4006,0.05589518110098086
4007,0.010886468081231292
4008,0.5216701337247823
4009,0.07507076220004497
4010,0.005837848410735754
4011,0.4121915873420464
4012,0.4994340996128202
4013,0.0023785689063226933
4014,0.014116903249775345
4015,0.5854347793788918
4016,0.7550363339995279
4017,0.0011738416155152385
4018,0.06317740801491142
4019,0.4444522228949132
4020,0.44974991264409975
4021,0.09385310675845532
4022,0.6615679898540541
4023,0.8206044585561321
4024,0.36864632914883394
4025,0.022459426772294115
4026,0.08958403622959692
4027,0.0048484482114739495
4028,0.8391765155993909
4029,0.6287970693616937
4030,0.7323686386237693
4031,0.16761066341099512
4032,0.0746263622535873
4033,0.04920638273536153
4034,0.05965320724653335
4035,0.12270909206449006
4036,0.04605567824625069
4037,0.04622037695938778
4038,0.10113160065961598
4039,0.11711741079923003
4040,0.7725082464379079
4041,0.00403949380154115
4042,0.43384797067026915
4043,0.5816462133829805
4044,0.30664986187355886
4045,0.09358633027641475
4046,0.06516527315346361
4047,0.6342792390482122
4048,0.7405048499581167
4049,0.003147798592136887
4050,0.01976684130487185
4051,0.549348939751078
4052,0.00409490561123612
4053,0.1154163121235059
4054,0.011027087575794375
4055,0.013284594358274575
4056,0.5471290868907984
4057,0.034624871456798295
4058,0.00484030575638374
4059,0.06376579898306471
4060,0.3646574219998318
4061,0.3511368960252237
4062,0.09380664137936247
4063,0.005881560637793198
4064,0.9768158210699913
4065,0.9837475593578299
4066,0.29602125165277593
4067,0.05493384981802802
4068,0.7064158152738811
4069,0.0018745927596993208
4070,0.2011995027362191
4071,0.48019954884596894
4072,0.7738901426537633
4073,0.03638266747251412
4074,0.08629618792074858
4075,0.012323861759393786
4076,0.0029059971808695793
4077,0.011026418575445495
4078,0.3894037850546516
4079,0.23827168336533244
4080,0.05437408912841954
4081,0.009025742274499178
4082,0.09199360718801698
4083,0.004108952874907874
4084,0.05719501241228216
4085,0.5255400458061795
4086,0.29600258883252056
4087,0.038367631401139225
4088,0.3278377847190183
4089,0.5779915101666171
4090,0.6665545249933383
4091,0.006484221257380313
4092,0.23304904519043873
4093,0.2146811134542244
4094,0.018268782023403193
4095,0.05936438589661993
4096,0.5713462983824924
4097,0.09502883684489799
4098,0.5890656222532228
4099,0.12459855895279917
4100,0.0007967960762993648
4101,0.005186171938661273
4102,0.13724216618821908
4103,0.11421845486919777
4104,0.525714594213215
4105,0.03566264855199391
4106,0.0019261173918134233
4107,0.029481715535248147
4108,0.0336939056894007
4109,0.02699837718165338
4110,0.0019320498507038846
4111,0.17124656129822208
4112,0.032612354179939566
4113,0.005944447862666287
4114,0.0904666058094452
4115,0.2714715956760919
4116,0.012081165424512322
4117,0.004079186705586365
4118,0.004777807368785696
4119,0.11900837308994099
4120,0.40403455209856715
4121,0.26084344910329177
4122,0.2660939161298169
4123,0.06558688230363875
4124,0.7595092936362239
4125,0.03198069828892864
4126,0.020282673523530755
4127,0.038032639013931085
4128,0.7877218431941333
4129,0.001971602464557371
4130,0.8365807094611918
4131,0.04391801215124926
4132,0.26771549090808194
4133,0.001415467847691966
4134,0.5206853283498808
4135,0.01602549847381732
4136,0.010100783474341703
4137,0.40322851201671933
4138,0.2715964783087909
4139,0.15713406248585762
4140,0.03244319217224985
4141,0.0171972753976682
4142,0.0068961838309183465
4143,0.7086211086747223
4144,0.011038020845009771
4145,0.13173041182437928
4146,0.4373433547869829
4147,0.021420669398275007
4148,0.08688272010662901
4149,0.016240865042982378
4150,0.7113753515898534
4151,0.25847250737830185
4152,0.0009462726649339992
4153,0.06650615159952414
4154,0.25405460791367374
4155,0.11654078730068396
4156,0.12179870815265861
4157,0.6425405434813729
4158,0.006200488817025682
4159,0.7462696974883755
4160,0.9735951206769683
4161,0.657686235081943
4162,0.015166148936961955
4163,0.9199188384814765
4164,0.14395081475282845
4165,0.08779921999208401
4166,0.7773774682110888
4167,0.2646927220660122
4168,0.02427683869803843
4169,0.032869993052448615
4170,0.03536740662910315
4171,0.04254328254940063
4172,0.44683932260879783
4173,0.9678320014038319
4174,0.05755017561190965
4175,0.114094655902064
4176,0.003260404842778077
4177,0.36901822634267595
4178,0.013621371458254672
4179,0.02526507977182568
4180,0.1004057702968643
4181,0.019845287785560682
4182,0.011680819402631762
4183,0.012887601173980412
4184,0.37120806123667555
4185,0.22334039598409738
4186,0.7879776827675237
4187,0.0060854487853438
4188,0.41329185347109065
4189,0.056464039615569506
4190,0.032231781795196736
4191,0.01242377723600341
4192,0.5770315465838471
4193,0.09972909642894828
4194,0.01697306668245601
4195,0.0056313350078183565
4196,0.03649448805981043
4197,0.00527346895698098
4198,0.20177051724935158
4199,0.2526100366083118
4200,0.09858368486516501
4201,0.21926471753314847
4202,0.7822696080956382
4203,0.02425926696315558
4204,0.008276962378095856
4205,0.6837372390635243
4206,0.051877371686429946
4207,0.33180890887599396
4208,0.6267270945598205
4209,0.004465994479129113
4210,0.6081876151691392
4211,0.9787088980599729
4212,0.09927671808346619
4213,0.15530845519062128
4214,0.024631646152796696
4215,0.0671804035956246
4216,0.13281543557859646
4217,0.3413329441577564
4218,0.005072373350331731
4219,0.500366787795099
4220,0.08233368180345352
4221,0.006168211697400775
4222,0.06181059048758463
4223,0.04670424331186383
4224,0.2318398247938823
4225,0.342979538501809
4226,0.21213861540667048
4227,0.17547939503160698
4228,0.015922324161542167
4229,0.5085385835076462
4230,0.007655439935277762
4231,0.6408031689292847
4232,0.0009464878486213932
4233,0.02664191910158291
4234,0.01493812426938501
4235,0.23587931193774667
4236,0.16223903991582797
4237,0.2400356645595583
4238,0.6992589833477213
4239,0.32198954621490405
4240,0.003270162773046856
4241,0.027927967260292588
4242,0.11736896568895969
4243,0.0512367238625874
4244,0.011002791047138792
4245,0.09507425354929422
4246,0.02228414223150436
4247,0.26023290371660684
4248,0.15960837611268971
4249,0.4052926895052517
4250,0.26629527791690477
4251,0.22744734171557518
4252,0.0021768859511969462
4253,0.2798685838382002
4254,0.018898751021964266
4255,0.1659192192761524
4256,0.494589005194456
4257,0.08948324173061761
4258,0.37570354988009924
4259,0.02543100889439275
4260,0.0028901328470477793
4261,0.15002595539456126
4262,0.04978040921593605
4263,0.4747198708155479
4264,0.08230544892190599
4265,0.04186583033276584
4266,0.5047793436154976
4267,0.32864598957344615
4268,0.002901105970292361
4269,0.804591793628777
4270,0.29040878247086954
4271,0.14998120762053319
4272,0.7607454492818283
4273,0.07754993662004081
4274,0.4438356934813064
4275,0.3783294078609058
4276,0.002800390214243754
4277,0.18621035196094196
4278,0.34659429848074796
4279,0.8005396375047997
4280,0.3368723427062251
4281,0.012984048156278603
4282,0.6087607670185946
4283,0.045565981276968044
4284,0.06265343365186367
4285,0.6759479423512105
4286,0.28489415296982024
4287,0.6491535761295736
4288,0.014988825672092868
4289,0.05937847271538064
4290,0.015415653919286062
4291,0.28075960432356595
4292,0.41061045360518855
4293,0.1702117441419077
4294,0.005890270117905368
4295,0.01615062919653567
4296,0.0831434362568967
4297,0.0019487931204821992
4298,0.2925960392645825
4299,0.0821063262922943
4300,0.6551220191050936
4301,0.7377515903558648
4302,0.02090927983216271
4303,0.05440068395234438
4304,0.03990679336176633
4305,0.08603385960818886
4306,0.66922701657828
4307,0.05936391778147405
4308,0.021861816047293946
4309,0.36402412487993
4310,0.1855709771204937
4311,0.03973406259540546
4312,0.0022590675099183814
4313,0.7716628935986034
4314,0.4445429819490294
4315,0.6135707520725598
4316,0.7694634725225641
4317,0.025689218773930378
4318,0.5266538164327597
4319,0.004529263363266355
4320,0.8951808528277664
4321,0.0011263050428470356
4322,0.2510897066049011
4323,0.008960252713401218
4324,0.2052146665999364
4325,0.0035107186535645305
4326,0.0021490927341989564
4327,0.011203206548755474
4328,0.021713609881250505
4329,0.40920107960777086
4330,0.005991873317280482
4331,0.1899700412609216
4332,0.0028640056468094907
4333,0.06548134425739893
4334,0.017148762345326817
4335,0.08423911584274331
4336,0.04616915760597816
4337,0.08815654602064217
4338,0.34842857078128914
4339,0.025342056295533898
4340,0.6894145259905552
4341,0.00876082866130847
4342,0.647531453938498
4343,0.40703402936851807
4344,0.04533794277886903
4345,0.06847612738367752
4346,0.08972593488275242
4347,0.317116169731665
4348,0.26044660047792484
4349,0.0021654265917034465
4350,0.3588335839789316
4351,0.0040840555068541095
4352,0.1407284026751169
4353,0.39738098965666624
4354,0.02568473792813863
4355,0.10318216093971884
4356,0.00156201169230206
4357,0.04564243927831536
4358,0.09989844885400555
4359,0.37654131710712474
4360,0.7245947971377061
4361,0.024034986206075182
4362,0.01635509273244226
4363,0.05446004345596488
4364,0.04445313417950653
4365,0.019743758741545096
4366,0.07197060153992155
4367,0.16895647979365233
4368,0.0046961912877464375
4369,0.021372635602432778
4370,0.4041279194463426
4371,0.478279254656217
4372,0.00035714463429390933
4373,0.17755293467631175
4374,0.01888708408247247
4375,0.0009094905480086889
4376,0.0008075754238413969
4377,0.8026001163480583
4378,0.021387897792601054
4379,0.7891682627946851
4380,0.7872335636229921
4381,0.023372068488459786
4382,0.7596827061842859
4383,0.03222019771431103
4384,0.11947382534239838
4385,0.41462051813734685
4386,0.16199388429674474
4387,0.009600481265201102
4388,0.27360728748487784
4389,0.018225094500050994
4390,0.21538229368385517
4391,0.07313745756813768
4392,0.14265328855987394
4393,0.3249878896965309
4394,0.06297100379212388
4395,0.009078895760202405
4396,0.0752080426995382
4397,0.11546195138219231
4398,0.026239848629598345
4399,0.00407506385965192
4400,0.041641864932088574
4401,0.0039465692025948095
4402,0.2789694854645744
4403,0.5374579974337824
4404,0.10991887029329182
4405,0.17407451827091788
4406,0.7624937579525373
4407,0.0592414024508905
4408,0.2109658162291106
4409,0.04807000927490837
4410,0.6503949131055982
4411,0.3338204796463651
4412,0.10066649330845549
4413,0.183762676543583
4414,0.04005780064862962
4415,0.008829684488879866
4416,0.4194083414770063
4417,0.07591948809249202
4418,0.502635589882313
4419,0.07674295018439112
4420,0.05461196465078398
4421,0.810893864431188
4422,0.27778622815483744
4423,0.37573763855126874
4424,0.4375838637875227
4425,0.06445704810354981
4426,0.002296722581010128
4427,0.17054797648451414
4428,0.19758783759055829
4429,0.015480322493758055
4430,0.5535411640514527
4431,0.009527269040691176
4432,0.020142614365252155
4433,0.054446449666281586
4434,0.001865938619078387
4435,0.2781820281271893
4436,0.027126859171383782
4437,0.6600545101887226
4438,0.2869087687409166
4439,0.5690216057008068
4440,0.021825984888364663
4441,0.7470454552216932
4442,0.09853334404583315
4443,0.06524321947586159
4444,0.009319661601790352
4445,0.05402085578730225
4446,0.30444240018074953
4447,0.03639552316602221
4448,0.6233222099629916
4449,0.827495913090672
4450,0.019463033909119368
4451,0.053060695765312485
4452,0.2230464756327688
4453,0.004132829146516582
4454,0.22067575930522937
4455,0.010381280515819154
4456,0.52240550713574
4457,0.14402939548420762
4458,0.08866323887997467
4459,0.6668640881629019
4460,0.016308889968405127
4461,0.006977365140051725
4462,0.645383632622936
4463,0.33785385746910424
4464,0.005948720040421451
4465,0.8005899231364002
4466,0.6970876600812785
4467,0.11539717402791085
4468,0.08725390167531102
4469,0.16760562609223686
4470,0.009230327699831753
4471,0.7555053930292039
4472,0.032938305535873354
4473,0.23379367912534887
4474,0.04566534928037303
4475,0.0036590433891335603
4476,0.04203535045498355
4477,0.005724470653114838
4478,0.7171496031731067
4479,0.002761673135120194
4480,0.8983198635441584
4481,0.003108298778587015
4482,0.8954802698526375
4483,0.004390475678111231
4484,0.0009124591550673788
4485,0.010220416924230166
4486,0.002824780958600454
4487,0.7230242903073087
4488,0.023784271843414733
4489,0.34355954632279406
4490,0.003933677959518183
4491,0.0006410857713247829
4492,0.892362597754757
4493,0.2898611053285861
4494,0.12571554482460223
4495,0.09917115302962647
4496,0.2715065849569474
4497,0.22536207803072772
4498,0.3440044567936843
4499,0.6506562086312853
4500,0.04889011009279485
4501,0.30295962448475594
4502,0.07755752913006787
4503,0.038573313287018685
4504,0.20169497023984662
4505,0.8000844212498762
4506,0.017422890326713642
4507,0.3329195691984207
4508,0.0009599093246791188
4509,0.002297622667313542
4510,0.06695351154536953
4511,0.027554282020423603
4512,0.023323353224286063
4513,0.7591549582504887
4514,0.051859487823172984
4515,0.17279948032457296
4516,0.0007888789372023748
4517,0.8335521912277125
4518,0.18254052443311555
4519,0.03181600134360424
4520,0.27580375135161145
4521,0.12706392661123014
4522,0.3971081528871227
4523,0.058116138725044154
4524,0.3398461671708498
4525,0.2753380104411311
4526,0.08336756208348353
4527,0.1370412447998528
4528,0.24120445386991488
4529,0.33769487070272974
4530,0.14032963884150212
4531,0.1598286359013585
4532,0.4094063805884837
4533,0.007343037363030023
4534,0.030126342604216465
4535,0.0718714205388346
4536,0.03615221772108924
4537,0.008226533569222618
4538,0.336402002067047
4539,0.6974031623167564
4540,0.6682381729296705
4541,0.29612020029209396
4542,0.2692412201834418
4543,0.6996409561533475
4544,0.008340534468494993
4545,0.24978829642348085
4546,0.003157365091122908
4547,0.07727581994232961
4548,0.3180772022319912
4549,0.45402264982038065
4550,0.026522754753731087
4551,0.054687052663223185
4552,0.15349508934794792
4553,0.18394806674901223
4554,0.07102208674263615
4555,0.1540291710312608
4556,0.0016852841719223943
4557,0.24336532417633217
4558,0.002914239583626353
4559,0.7799907157738967
4560,0.7823447496917166
4561,0.20485614381395778
4562,0.022303183614462582
4563,0.007757723486684969
4564,0.0513191184657846
4565,0.7045567623542768
4566,0.06450008049013473
4567,0.0012758472755847457
4568,0.16086387575174835
4569,0.024908276241720824
4570,0.3564690768607836
4571,0.07086263118838641
4572,0.11169321383840514
4573,0.23383062366254578
4574,0.31410519473318166
4575,0.007711637956429542
4576,0.15172241864619038
4577,0.5399671274885318
4578,0.03337338822969613
4579,0.132932203670452
4580,0.08238443052059789
4581,0.0007938845151356642
4582,0.12491837111830492
4583,0.1162722372894887
4584,0.044048423791805555
4585,0.024676825158839823
4586,0.511035044866481
4587,0.007680154449397611
4588,0.012407268612130599
4589,0.7275164147160604
4590,0.05633116068731462
4591,0.39431783742191395
4592,0.19417771991139407
4593,0.3730476479988999
4594,0.024169340690677065
4595,0.06566104538257907
4596,0.06437443130808619
4597,0.08904580461279289
4598,0.027284374390316547
4599,0.012447654940161867
4600,0.24422055341785817
4601,0.008237020093870217
4602,0.9211772262157178
4603,0.09644095671454021
4604,0.2803797011485937
4605,0.46025381702273466
4606,0.010804884720497851
4607,0.029796498217799755
4608,0.025202070713121607
4609,0.03819324577141459
4610,0.7351942664857326
4611,0.029060545919502585
4612,0.01777570583112462
4613,0.4913275582429361
4614,0.3827569524899125
4615,0.9832502396912648
4616,0.2562071112472482
4617,0.10801748831553487
4618,0.002812721901860427
4619,0.031242341700626983
4620,0.40683214417930563
4621,0.0019678283580898074
4622,0.721504530448669
4623,0.7275724600954366
4624,0.000459350977618889
4625,0.002955545161922169
4626,0.5826628349414378
4627,0.02624402143742941
4628,0.3399158442223631
4629,0.0015462516863053329
4630,0.6779714527633556
4631,0.1072602952678904
4632,0.19420584463463375
4633,0.35763774336429577
4634,0.2816745118581491
4635,0.2239471507264489
4636,0.025926791940460395
4637,0.8971669651918953
4638,0.05677835520659205
4639,0.005050327835051634
4640,0.4317782251531698
4641,0.0878917705825252
4642,0.3995069639080466
4643,0.006763929895843274
4644,0.008359845432646819
4645,0.005715017328977356
4646,0.00718955589032972
4647,0.059395652459932134
4648,0.7392869415302963
4649,0.6612888439667323
4650,0.07105509814472274
4651,0.09008192744388721
4652,0.17066231707283128
4653,0.2232761876113483
4654,0.0038234125888791754
4655,0.04857793563862546
4656,0.8959077561057733
4657,0.026437075186289953
4658,0.153751968685399
4659,0.27965103810667424
4660,0.0038018673563937075
4661,0.000938462077815304
4662,0.06873432580003906
4663,0.03302312451135566
4664,0.254465851286442
4665,0.024730090129211783
4666,0.024672670841141036
4667,0.07661201995728736
4668,0.0021174176866671705
4669,0.234705542233816
4670,0.7725765701187873
4671,0.8022307992774464
4672,0.4427571344290394
4673,0.004437823704887859
4674,0.6568789163250671
4675,0.035330505603901136
4676,0.05562955091906761
4677,0.043120028851227336
4678,0.18782265965294886
4679,0.6031779466835332
4680,0.08423408398020717
4681,0.01586312936269557
4682,0.15793141036604538
4683,0.24203087829359377
4684,0.12968346006897774
4685,0.06437934692331632
4686,0.24208238571884402
4687,0.03531198912879245
4688,0.4282006578276083
4689,0.09306168144471995
4690,0.17194433888912494
4691,0.12143008254145106
4692,0.4560506763488315
4693,0.1429487440932597
4694,0.051705525871297085
4695,0.011492578112274847
4696,0.35578020154402873
4697,0.9453914818525754
4698,0.35892671450535935
4699,0.005243559199653816
4700,0.047850786065103
4701,0.9670060300526038
4702,0.07804643348011646
4703,0.2860552855439406
4704,0.020138303203691896
4705,0.0007425316578656586
4706,0.20075633816844665
4707,0.0015533768464339446
4708,0.07990899943400302
4709,0.5475636913336711
4710,0.0765826414173189
4711,0.1079796364962794
4712,0.07649587710261668
4713,0.27852863181229137
4714,0.6204903361485414
4715,0.13979439251624273
4716,0.3437013639662534
4717,0.014666543162064234
4718,0.10591099602694366
4719,0.47199998545736027
4720,0.03780751533922051
4721,0.02090738335591573
4722,0.04526992738304706
4723,0.00333975396747224
4724,0.676102883869083
4725,0.3789824877919306
4726,0.003624955181598488
4727,0.007128055419427307
4728,0.07625438383382455
4729,0.047804293731050405
4730,0.9616500139892296
4731,0.009301294201752963
4732,0.48558052817904745
4733,0.02813837796772695
4734,0.04179059102920349
4735,0.0022740833897606522
4736,0.6496330056645935
4737,0.15809825313822556
4738,0.042127629144861185
4739,0.2098228681044048
4740,0.20409466756261607
4741,0.020613908882722663
4742,0.0074693498736806765
4743,0.07708423810423913
4744,0.0025691369030012047
4745,0.0008903860042482196
4746,0.34153401600734146
4747,0.6129304551536204
4748,0.04706535115202946
4749,0.29008435048353876
4750,0.0012479740516015273
4751,0.010290333398407544
4752,0.03615939724955074
4753,0.0004238293991334022
4754,0.0605292744858675
4755,0.30724769194763973
4756,0.06015335536190714
4757,0.23624557784642655
4758,0.016233790593402433
4759,0.09819690004088816
4760,0.016126584892211047
4761,0.0011655687319469515
4762,0.0059480954671233335
4763,0.1265755891144679
4764,0.03391839593348319
4765,0.039593812045884864
4766,0.8114828489899137
4767,0.12108825586609037
4768,0.056114221165672176
4769,0.043740971141390625
4770,0.05728708881421878
4771,0.03294669061517661
4772,0.8121294769126098
4773,0.7715138360521636
4774,0.07536026191978365
4775,0.34875626916539965
4776,0.012149778198031697
4777,0.013493953661461148
4778,0.4284915947327339
4779,0.32614983291910427
4780,0.05394503461511247
4781,0.6471158839242235
4782,0.9650520147433986
4783,0.34518753882424363
4784,0.5688320152902182
4785,0.8113753736782703
4786,0.07402615836836401
4787,0.3532437233201235
4788,0.0008322828759925139
4789,0.08642996347032332
4790,0.29345394860559243
4791,0.24656697949470924
4792,0.3821159004275281
4793,0.0665981447439814
4794,0.002010063720035322
4795,0.00793038038371778
4796,0.003741818942898886
4797,0.08052274403054833
4798,0.03503986102743343
4799,0.14853759104932304
4800,0.18853912153253344
4801,0.006905933117147885
4802,0.5037197456556233
4803,0.0005870947902196567
4804,0.24069582463228428
4805,0.6770862514258102
4806,0.11662642843853117
4807,0.0061635000433741425
4808,0.06385638256955574
4809,0.45755506985505995
4810,0.11540825543606603
4811,0.0010350397871810722
4812,0.41855042130234316
4813,0.20962587127657983
4814,0.6383391958709279
4815,0.07135648190833382
4816,0.03947172842040023
4817,0.20613494399204127
4818,0.0254086317700163
4819,0.23762948385830066
4820,0.46037539076175726
4821,0.057410010131425375
4822,0.002491272540600317
4823,0.006065828898034898
4824,0.06399179052418622
4825,0.05775229687775757
4826,0.11379365230143712
4827,0.017002050996081066
4828,0.03192066419671652
4829,0.3862941356718994
4830,0.023121302822295953
4831,0.510042175705283
4832,0.04752008512507096
4833,0.3887150525035401
4834,0.575050911664753
4835,0.010033531656852014
4836,0.12255791558605565
4837,0.0006690010090231785
4838,0.05857318302198774
4839,0.21051781186428237
4840,0.0002242639535816582
4841,0.4680759040329007
4842,0.4192017920958877
4843,0.005642518526353628
4844,0.3840416976002108
4845,0.09024218712399507
4846,0.001964746117443158
4847,0.060019407502111426
4848,0.38666887119695953
4849,0.26501994930336875
4850,0.4921594979830326
4851,0.18525975507054043
4852,0.34190238718027927
4853,0.7003865026885274
4854,0.6332924194319636
4855,0.598877487099044
4856,0.31090764227781176
4857,0.31813729228611415
4858,0.006226362580094932
4859,0.7657048656867071
4860,0.05107007925924165
4861,0.030397130534050992
4862,0.010686147751904147
4863,0.5616569199776366
4864,0.08608066426858342
4865,0.0016021185887539638
4866,0.5693750368469879
4867,0.0019791614005038698
4868,0.7504213574555986
4869,0.6111814321142166
4870,0.00898450386303696
4871,0.08259023322472042
4872,0.3048963910907036
4873,0.2888874333112896
4874,0.005314652695692899
4875,0.11073188770771453
4876,0.007386981575317631
4877,0.27638770526301354
4878,0.08919418417974001
4879,0.030680914618088417
4880,0.5160978795022505
4881,0.5462928791504514
4882,0.3653552526911231
4883,0.7844746557331119
4884,0.29947649823326294
4885,0.001344013617310249
4886,0.09792824015357682
4887,0.22305681539893144
4888,0.5264200054520874
4889,0.012809414712358289
4890,0.0005746057831155041
4891,0.44553735407243344
4892,0.38985699300409193
4893,0.3398638415526062
4894,0.2598932940690042
4895,0.09293200432562278
4896,0.04933197850801003
4897,0.009655024599479933
4898,0.09400935129613926
4899,0.5803850253830275
4900,0.3603998192362856
4901,0.23873037271785583
4902,0.005028151527699407
4903,0.26079399977651707
4904,0.28915746601811265
4905,0.017988864364638285
4906,0.12706424631430954
4907,0.08436306573266628
4908,0.6400365682265909
4909,0.0018056970264255737
4910,0.007500667514281142
4911,0.003012722023528996
4912,0.09242391933904788
4913,0.01246080725240836
4914,0.07806632183407426
4915,0.017440662770028918
4916,0.7257712735344042
4917,0.004444290301495345
4918,0.5043212509250183
4919,0.7867683225397623
4920,0.404220046907229
4921,0.41115254263084955
4922,0.2961758594792314
4923,0.03475879701110276
4924,0.037967914153706886
4925,0.06391523877211977
4926,0.894514734597102
4927,0.029733368633086135
4928,0.7525912117541167
4929,0.0023673713313914348
4930,0.002833452543656876
4931,0.0021270509827391692
4932,0.44021487004048826
4933,0.10732217935621809
4934,0.07103582509700217
4935,0.0046004580347784015
4936,0.06540819448494783
4937,0.41557072697403036
4938,0.4447087404654304
4939,0.088015290991621
4940,0.04986866258914444
4941,0.037421659496580266
4942,0.73419159261042
4943,0.2961723755904769
4944,0.3795824615471185
4945,0.20638352808961002
4946,0.003658074560926946
4947,0.04172308586536809
4948,0.5903515804960615
4949,0.12062488812881714
4950,0.5785578379337522
4951,0.3672831323467192
4952,0.38556422111054334
4953,0.011764893200474628
4954,0.011664471844129014
4955,0.27268085679227033
4956,0.013576631933088472
4957,0.010404923758934963
4958,0.3642447372461117
4959,0.36224519382437
4960,0.21363533251952022
4961,0.002113287359825883
4962,0.15397491640889294
4963,0.19775132798484021
4964,0.04881971691292491
4965,0.18701961176471915
4966,0.04702756990713892
4967,0.032745469667491076
4968,0.47963916837821324
4969,0.017091101034060006
4970,0.004148738445383953
4971,0.021731585436784603
4972,0.01520474943133704
4973,0.7761436171575606
4974,0.007657959899087547
4975,0.06074551966916361
4976,0.019076869805244586
4977,0.03184429928579435
4978,0.28137600159534637
4979,0.622784959595073
4980,0.5526650574939715
4981,0.0005484047138402834
4982,0.04534604325967057
4983,0.009209759852415796
4984,0.025181206523433985
4985,0.3508075357565202
4986,0.2294476365388216
4987,0.009854907175522872
4988,0.478067250434176
4989,0.023946758649845083
4990,0.1750394269096655
4991,0.03679294085273919
4992,0.00504625342431376
4993,0.007933216375888548
4994,0.9065124352952743
4995,0.1639961282560556
4996,0.1556090274330184
4997,0.08398521730416383
4998,0.7641266105182252
4999,0.7180791908236122
5000,0.7169014125708324
5001,0.05974250387742552
5002,0.2605158009089155
5003,0.7933417460631773
5004,0.00349244411467453
5005,0.033548386626341235
5006,0.008168014714564235
5007,0.9784497842291223
5008,0.4020733987909572
5009,0.9115603929894738
5010,0.3347507838474927
5011,0.048864873550743336
5012,0.03118860107292086
5013,0.9711479141368722
5014,0.18921454050835304
5015,0.002623109846732627
5016,0.6704037284135744
5017,0.05283284048741436
5018,0.08531163903020988
5019,0.1874993864256286
5020,0.047569200646001154
5021,0.4476747358376193
5022,0.026270340338856064
5023,0.06027126839961289
5024,0.7356992384153823
5025,0.1805836212006157
5026,0.41816302188721516
5027,0.7343024037464517
5028,0.013358025886942832
5029,0.09499971273582124
5030,0.04075413215497429
5031,0.06865334167368954
5032,0.28240353681963914
5033,0.03779894717114846
5034,0.37757737468615854
5035,0.0811761093359747
5036,0.003864358607125868
5037,0.05756243297202025
5038,0.29303641874243486
5039,0.06892136546415839
5040,0.20981696403699415
5041,0.9187935556983506
5042,0.37356730245393077
5043,0.014369704809740676
5044,0.0047495697486257685
5045,0.03419974623981127
5046,0.001540870020326143
5047,0.07684542381246756
5048,0.011490490932723293
5049,0.018037783190073233
5050,0.025921924617916276
5051,0.3676208495806755
5052,0.005014699257678353
5053,0.0871182463226944
5054,0.7559693261007618
5055,0.811472664477839
5056,0.013013406551321315
5057,0.6377661205081367
5058,0.4235328938329665
5059,0.047073419132330194
5060,0.623013983728141
5061,0.0014803696436426074
5062,0.0467332320324641
5063,0.027922749642181405
5064,0.3173694805030444
5065,0.008468715729174502
5066,0.36388116626454364
5067,0.007628307591112719
5068,0.5458762482128054
5069,0.3508940649523746
5070,0.8051296386854583
5071,0.3643863896804241
5072,0.0061283719234297394
5073,0.055031840560435814
5074,0.20713090821917904
5075,0.01204234520070624
5076,0.4541917407824914
5077,0.06435350711906108
5078,0.13086456340035377
5079,0.1577716711281556
5080,0.19509234643238094
5081,0.6553682277813905
5082,0.7179788581980666
5083,0.3721022809642327
